[2024-03-13 21:22:15]|||{"logger":"c.c.b.c.a.DynamicConfigContainer", "thread":"restartedMain", "msg":"配置刷新! 旧:{}, 新:{"view.site.starInfo":"## 该文档仅「二哥的编程星球」VIP 用户可见\n\n二哥的编程星球内容包括：\n\n1. 付费文档：技术派、MYDB 等项目配套的 120+篇教程查看权限\n2. 面试指南：校招、社招的 40 万+字面试求职攻略\n3. 智能助手：无限期使用派聪明 AI 助手，已对接讯飞星火和 ChatGPT双通道，不用花 1 分钱\n4. 专属问答：向二哥 1v1 发起提问，内容不限于 offer 选择、学习路线、职业规划等\n5. 简历修改：提供简历修改服务，附赠星球 100+优质简历模板可供参考\n6. 学习环境：打造一个沉浸式的学习环境，有一种高考冲刺、大学考研的氛围\n\n![](https://cdn.tobebetterjavaer.com/paicoding/153ba04898384c0c6b03dfe6ce1cbe76.jpg)\n\n\n> 步骤①：微信扫描上方二维码，点击「加入知识星球」按钮\n> 步骤②：访问星球置顶帖球友必看：https://t.zsxq.com/11rEo9Pdu 获取项目配套文档的语雀访问地址和密码\n\n\n"}"}
[2024-03-13 21:22:15]|||{"logger":"c.c.b.c.p.sensitive.SensitiveService", "thread":"restartedMain", "msg":"敏感词初始化完成!"}
[2024-03-13 21:22:16]|||{"logger":"o.s.s.web.DefaultSecurityFilterChain", "thread":"restartedMain", "msg":"Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@6d4b2053, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@ebfb557, org.springframework.security.web.context.SecurityContextPersistenceFilter@3bc6ad8e, org.springframework.security.web.header.HeaderWriterFilter@33be9462, org.springframework.security.web.authentication.logout.LogoutFilter@6541f8a1, com.coding.blog.web.security.filter.JwtAuthenticationTokenFilter@68de636b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2d7b7e08, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2787d6cd, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@77c38d44, org.springframework.security.web.session.SessionManagementFilter@1f3a2ac6, org.springframework.security.web.access.ExceptionTranslationFilter@5128be7a, com.coding.blog.web.security.config.DynamicSecurityFilter@37d1fbfd, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@21b40912]"}
[2024-03-13 21:22:16]|||{"logger":"o.s.b.d.a.OptionalLiveReloadServer", "thread":"restartedMain", "msg":"LiveReload server is running on port 35729"}
[2024-03-13 21:22:16]|||{"logger":"o.a.coyote.http11.Http11NioProtocol", "thread":"restartedMain", "msg":"Starting ProtocolHandler ["http-nio-0.0.0.0-8080"]"}
[2024-03-13 21:22:16]|||{"logger":"o.s.b.w.e.tomcat.TomcatWebServer", "thread":"restartedMain", "msg":"Tomcat started on port(s): 8080 (http) with context path ''"}
[2024-03-13 21:22:17]|||{"logger":"c.c.blog.web.CodingBlogApplication", "thread":"restartedMain", "msg":"Started CodingBlogApplication in 8.232 seconds (JVM running for 9.217)"}
[2024-03-13 21:25:05]|||{"logger":"o.a.c.c.C.[Tomcat].[localhost].[/]", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"Initializing Spring DispatcherServlet 'dispatcherServlet'"}
[2024-03-13 21:25:05]|||{"logger":"o.s.web.servlet.DispatcherServlet", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"Initializing Servlet 'dispatcherServlet'"}
[2024-03-13 21:25:05]|||{"logger":"o.s.web.servlet.DispatcherServlet", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"Completed initialization in 0 ms"}
[2024-03-13 21:25:05]|||{"logger":"c.a.d.pool.DruidAbstractDataSource", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/coding_blog?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai&useSSL=false, version : 1.2.5, lastPacketReceivedIdleMillis : 170106"}
[2024-03-13 21:25:05]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"根据用户15找到资源"}
[2024-03-13 21:25:06]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"/users/login - cost:	911"}
[2024-03-13 21:25:06]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"checking username:admin"}
[2024-03-13 21:25:06]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"根据用户15找到资源"}
[2024-03-13 21:25:06]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"authenticated user:admin"}
[2024-03-13 21:25:06]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"/users/info - cost:	38"}
[2024-03-13 21:25:12]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"checking username:admin"}
[2024-03-13 21:25:12]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"根据用户15找到资源"}
[2024-03-13 21:25:12]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"authenticated user:admin"}
[2024-03-13 21:25:12]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"/links/getLinks - cost:	43"}
[2024-03-13 21:25:15]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"checking username:admin"}
[2024-03-13 21:25:15]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"checking username:admin"}
[2024-03-13 21:25:15]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"根据用户15找到资源"}
[2024-03-13 21:25:15]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"根据用户15找到资源"}
[2024-03-13 21:25:15]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"authenticated user:admin"}
[2024-03-13 21:25:15]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"authenticated user:admin"}
[2024-03-13 21:25:15]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"/role/listAll - cost:	15"}
[2024-03-13 21:25:15]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"/users/getAllUserDetail - cost:	72"}
[2024-03-13 21:25:29]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"checking username:admin"}
[2024-03-13 21:25:29]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"根据用户15找到资源"}
[2024-03-13 21:25:29]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"authenticated user:admin"}
[2024-03-13 21:25:29]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"/users/register - cost:	107"}
[2024-03-13 21:25:29]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"checking username:admin"}
[2024-03-13 21:25:29]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"根据用户15找到资源"}
[2024-03-13 21:25:29]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"authenticated user:admin"}
[2024-03-13 21:25:29]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"/users/getAllUserDetail - cost:	17"}
[2024-03-13 21:25:30]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"checking username:admin"}
[2024-03-13 21:25:30]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"根据用户15找到资源"}
[2024-03-13 21:25:30]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"authenticated user:admin"}
[2024-03-13 21:25:30]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"/users/role/query - cost:	4"}
[2024-03-13 21:25:31]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-9", "msg":"checking username:admin"}
[2024-03-13 21:25:31]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-9", "msg":"根据用户15找到资源"}
[2024-03-13 21:25:31]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-9", "msg":"authenticated user:admin"}
[2024-03-13 21:25:31]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-9", "msg":"/users/role/save - cost:	23"}
[2024-03-13 21:25:33]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"checking username:admin"}
[2024-03-13 21:25:33]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"根据用户15找到资源"}
[2024-03-13 21:25:33]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"authenticated user:admin"}
[2024-03-13 21:25:33]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"/users/getUserDetail - cost:	10"}
[2024-03-13 21:25:40]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"checking username:admin"}
[2024-03-13 21:25:40]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"checking username:admin"}
[2024-03-13 21:25:40]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"checking username:admin"}
[2024-03-13 21:25:40]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"根据用户15找到资源"}
[2024-03-13 21:25:40]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"根据用户15找到资源"}
[2024-03-13 21:25:40]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"根据用户15找到资源"}
[2024-03-13 21:25:40]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"authenticated user:admin"}
[2024-03-13 21:25:40]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"authenticated user:admin"}
[2024-03-13 21:25:40]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"authenticated user:admin"}
[2024-03-13 21:25:40]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"/role/queryRolePages - cost:	15"}
[2024-03-13 21:25:40]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"/resourceCategory/listAll - cost:	14"}
[2024-03-13 21:25:40]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"/menu/queryAllMenus - cost:	25"}
[2024-03-13 21:25:40]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"checking username:admin"}
[2024-03-13 21:25:40]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"根据用户15找到资源"}
[2024-03-13 21:25:40]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"authenticated user:admin"}
[2024-03-13 21:25:40]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"/resource/listAll - cost:	11"}
[2024-03-13 21:25:41]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"checking username:admin"}
[2024-03-13 21:25:41]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"根据用户15找到资源"}
[2024-03-13 21:25:41]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"authenticated user:admin"}
[2024-03-13 21:25:41]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"/role/listResource - cost:	2"}
[2024-03-13 21:27:15]|||{"logger":"c.a.d.pool.DruidAbstractDataSource", "thread":"pool-2-thread-1", "msg":"discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/coding_blog?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai&useSSL=false, version : 1.2.5, lastPacketReceivedIdleMillis : 94018"}
[2024-03-13 21:27:15]|||{"logger":"c.a.d.pool.DruidAbstractDataSource", "thread":"pool-2-thread-1", "msg":"discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/coding_blog?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai&useSSL=false, version : 1.2.5, lastPacketReceivedIdleMillis : 95197"}
[2024-03-13 21:27:15]|||{"logger":"c.a.d.pool.DruidAbstractDataSource", "thread":"pool-2-thread-1", "msg":"discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/coding_blog?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai&useSSL=false, version : 1.2.5, lastPacketReceivedIdleMillis : 95213"}
[2024-03-13 21:29:56]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"checking username:admin"}
[2024-03-13 21:29:56]|||{"logger":"c.a.d.pool.DruidAbstractDataSource", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/coding_blog?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai&useSSL=false, version : 1.2.5, lastPacketReceivedIdleMillis : 161334"}
[2024-03-13 21:29:56]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"根据用户15找到资源"}
[2024-03-13 21:29:56]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"authenticated user:admin"}
[2024-03-13 21:29:56]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"/role/allocResources - cost:	149"}
[2024-03-13 21:30:15]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"根据用户28找到资源"}
[2024-03-13 21:30:15]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"根据用户获取数据库中的资源大小22, 内容[com.coding.blog.service.entity.Resource@7344f185, com.coding.blog.service.entity.Resource@467e65f4, com.coding.blog.service.entity.Resource@427256be, com.coding.blog.service.entity.Resource@3e17778e, com.coding.blog.service.entity.Resource@6a8b7110, com.coding.blog.service.entity.Resource@5feff870, com.coding.blog.service.entity.Resource@ff88295, com.coding.blog.service.entity.Resource@a562fe3, com.coding.blog.service.entity.Resource@3be4dc48, com.coding.blog.service.entity.Resource@1b689f3c, com.coding.blog.service.entity.Resource@504f5aee, com.coding.blog.service.entity.Resource@6bdd5e33, com.coding.blog.service.entity.Resource@7646c99c, com.coding.blog.service.entity.Resource@29883917, com.coding.blog.service.entity.Resource@3ba9ee2, com.coding.blog.service.entity.Resource@2177460, com.coding.blog.service.entity.Resource@42dd4797, com.coding.blog.service.entity.Resource@2a758e5a, com.coding.blog.service.entity.Resource@7def5878, com.coding.blog.service.entity.Resource@446297d1, com.coding.blog.service.entity.Resource@6c2b8135, com.coding.blog.service.entity.Resource@6a2ac5b4]"}
[2024-03-13 21:30:15]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"/users/login - cost:	84"}
[2024-03-13 21:30:15]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"checking username:guest"}
[2024-03-13 21:30:15]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"根据用户28找到资源"}
[2024-03-13 21:30:15]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"authenticated user:guest"}
[2024-03-13 21:30:15]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"/users/info - cost:	7"}
[2024-03-13 21:30:15]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-9", "msg":"checking username:guest"}
[2024-03-13 21:30:15]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-9", "msg":"根据用户28找到资源"}
[2024-03-13 21:30:15]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-9", "msg":"authenticated user:guest"}
[2024-03-13 21:30:20]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"checking username:admin"}
[2024-03-13 21:30:20]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"根据用户15找到资源"}
[2024-03-13 21:30:20]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"根据用户获取数据库中的资源大小83, 内容[com.coding.blog.service.entity.Resource@3d6850, com.coding.blog.service.entity.Resource@77aa5c59, com.coding.blog.service.entity.Resource@483c5d6d, com.coding.blog.service.entity.Resource@5856f53e, com.coding.blog.service.entity.Resource@3342798c, com.coding.blog.service.entity.Resource@16afb329, com.coding.blog.service.entity.Resource@3c5253a4, com.coding.blog.service.entity.Resource@53c2ae15, com.coding.blog.service.entity.Resource@73ec33f8, com.coding.blog.service.entity.Resource@18b1e057, com.coding.blog.service.entity.Resource@36d04f96, com.coding.blog.service.entity.Resource@7024fd5f, com.coding.blog.service.entity.Resource@62c57350, com.coding.blog.service.entity.Resource@75618407, com.coding.blog.service.entity.Resource@4179c9c2, com.coding.blog.service.entity.Resource@16e00ab7, com.coding.blog.service.entity.Resource@5f76a4c8, com.coding.blog.service.entity.Resource@26ce429d, com.coding.blog.service.entity.Resource@2976a85f, com.coding.blog.service.entity.Resource@3fd5ba74, com.coding.blog.service.entity.Resource@55ef19a2, com.coding.blog.service.entity.Resource@1617328, com.coding.blog.service.entity.Resource@1d49070b, com.coding.blog.service.entity.Resource@f5d08cc, com.coding.blog.service.entity.Resource@22d2328c, com.coding.blog.service.entity.Resource@28a0fdcd, com.coding.blog.service.entity.Resource@7d04c68d, com.coding.blog.service.entity.Resource@1a78ba89, com.coding.blog.service.entity.Resource@298dad18, com.coding.blog.service.entity.Resource@66c6371, com.coding.blog.service.entity.Resource@5d07fd9f, com.coding.blog.service.entity.Resource@274a844, com.coding.blog.service.entity.Resource@4655307f, com.coding.blog.service.entity.Resource@2347a42f, com.coding.blog.service.entity.Resource@41ce4edd, com.coding.blog.service.entity.Resource@66dff828, com.coding.blog.service.entity.Resource@9e6ea44, com.coding.blog.service.entity.Resource@179e418b, com.coding.blog.service.entity.Resource@24154d03, com.coding.blog.service.entity.Resource@3d92ff11, com.coding.blog.service.entity.Resource@398862d, com.coding.blog.service.entity.Resource@666f1dcc, com.coding.blog.service.entity.Resource@681c2957, com.coding.blog.service.entity.Resource@42dc2932, com.coding.blog.service.entity.Resource@53266aa, com.coding.blog.service.entity.Resource@1b2d9abd, com.coding.blog.service.entity.Resource@12724e1e, com.coding.blog.service.entity.Resource@314470db, com.coding.blog.service.entity.Resource@27d5476f, com.coding.blog.service.entity.Resource@50dad95a, com.coding.blog.service.entity.Resource@50d86fe1, com.coding.blog.service.entity.Resource@42080f89, com.coding.blog.service.entity.Resource@4febd698, com.coding.blog.service.entity.Resource@497dc636, com.coding.blog.service.entity.Resource@5a491f9f, com.coding.blog.service.entity.Resource@583f2718, com.coding.blog.service.entity.Resource@49716591, com.coding.blog.service.entity.Resource@6e1a56ff, com.coding.blog.service.entity.Resource@7cbd0944, com.coding.blog.service.entity.Resource@5d1be62c, com.coding.blog.service.entity.Resource@1f844df3, com.coding.blog.service.entity.Resource@23954d52, com.coding.blog.service.entity.Resource@37f6874d, com.coding.blog.service.entity.Resource@35de2d19, com.coding.blog.service.entity.Resource@8081584, com.coding.blog.service.entity.Resource@1fe360a, com.coding.blog.service.entity.Resource@2b11597, com.coding.blog.service.entity.Resource@46c3563d, com.coding.blog.service.entity.Resource@e2fcf54, com.coding.blog.service.entity.Resource@7e91e6fd, com.coding.blog.service.entity.Resource@74864915, com.coding.blog.service.entity.Resource@28a89b06, com.coding.blog.service.entity.Resource@588db428, com.coding.blog.service.entity.Resource@295a07ca, com.coding.blog.service.entity.Resource@6f523d15, com.coding.blog.service.entity.Resource@3ceeb52, com.coding.blog.service.entity.Resource@365723f7, com.coding.blog.service.entity.Resource@4f4a16a0, com.coding.blog.service.entity.Resource@310e30c9, com.coding.blog.service.entity.Resource@456ec9c1, com.coding.blog.service.entity.Resource@4aa91200, com.coding.blog.service.entity.Resource@5549e2e3, com.coding.blog.service.entity.Resource@150108fb]"}
[2024-03-13 21:30:20]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"authenticated user:admin"}
[2024-03-13 21:30:20]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"/role/listMenu - cost:	3"}
[2024-03-13 21:30:30]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"checking username:admin"}
[2024-03-13 21:30:30]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"根据用户15找到资源"}
[2024-03-13 21:30:30]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"authenticated user:admin"}
[2024-03-13 21:30:30]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"/role/allocMenu - cost:	92"}
[2024-03-13 21:30:33]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"checking username:guest"}
[2024-03-13 21:30:33]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"根据用户28找到资源"}
[2024-03-13 21:30:33]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"authenticated user:guest"}
[2024-03-13 21:30:33]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"/users/info - cost:	4"}
[2024-03-13 21:30:36]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"checking username:guest"}
[2024-03-13 21:30:36]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"根据用户28找到资源"}
[2024-03-13 21:30:36]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"authenticated user:guest"}
[2024-03-13 21:30:36]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"/users/logout - cost:	0"}
[2024-03-13 21:32:15]|||{"logger":"c.a.d.pool.DruidAbstractDataSource", "thread":"pool-2-thread-1", "msg":"discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/coding_blog?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai&useSSL=false, version : 1.2.5, lastPacketReceivedIdleMillis : 98648"}
[2024-03-13 21:32:47]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"根据用户28找到资源"}
[2024-03-13 21:32:47]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"/users/login - cost:	76"}
[2024-03-13 21:32:47]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"checking username:guest"}
[2024-03-13 21:32:47]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"根据用户28找到资源"}
[2024-03-13 21:32:47]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"authenticated user:guest"}
[2024-03-13 21:32:47]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"/users/info - cost:	6"}
[2024-03-13 21:32:50]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"checking username:guest"}
